N_n,M_u,T_q,T_r,I_o
1.0,847633.3576,110.966,6880.0,0.0727
1.0,526098.8058,503.08,4065.0,0.0726
1.0,735629.687,554.019,6117.0,0.073
1.0,531749.9283,637.339,3876.0,0.0728
1.0,771744.827,636.651,6217.0,0.0727
1.0,528747.2135,761.4680000000003,4054.0,0.1108
1.0,487090.1509,790.33,3754.0,0.0726
1.0,697832.5111,833.665,5921.0,0.0727
1.0,901244.2823,877.337,7000.0,0.0732
1.0,892483.8619,927.186,7285.0,0.0734
1.0,523133.5773,987.116,4013.0,0.0732
1.0,901189.3975,1002.013,7311.0,0.0736
1.0,861395.7537,1154.266,6778.0,0.0734
1.0,854501.1868,1712.6429999999998,7183.0,0.1116
1.0,837696.5340000001,1839.495,6806.0,0.0734
1.0,852559.8667,1866.878,7084.0,0.0734
1.0,876545.8979999998,1959.192,7098.0,0.0732
1.0,731778.2935,2033.089,6101.0,0.0729
1.0,828811.9552,2149.897,6783.0,0.0723
1.0,821786.5196,2148.74,6796.0,0.0726
1.0,809119.5524,2213.339,6723.0,0.0724
1.0,860309.252,2248.466,6998.0,0.0728
1.0,690395.6133,2333.363,5761.0,0.0719
1.0,773280.2569,2332.195,6445.0,0.0721
1.0,851463.4304,2345.448,6995.0,0.0729
1.0,781090.2613,2398.874,6443.0,0.0718
1.0,727812.9147,2506.714,5923.0,0.0726
1.0,775721.8967,2505.572,6396.0,0.0717
1.0,798357.5516,2534.445,6539.0,0.0721
1.0,834923.8286,2677.871,6774.0,0.0725
1.0,717128.4879,2711.908,5926.0,0.0726
1.0,768138.5227,2726.001,6445.0,0.0736
1.0,849636.1746,2788.439000000001,6889.0,0.0726
1.0,766700.5626,2801.72,6381.0,0.07200000000000001
1.0,858888.2965,2830.655,6995.0,0.0728
1.0,819940.7078,2829.517000000001,6713.0,0.0724
1.0,770125.1374,2909.256,6457.0,0.0717
1.0,910369.6307,3015.17,7540.0,0.0738
1.0,909707.5771,3058.994,7246.0,0.0735
1.0,895903.4275,3117.761,7211.0,0.0731
1.0,896532.8215,3693.702,7255.0,0.0734
1.0,835418.5621,3692.555,6832.0,0.0727
1.0,833574.9255,3691.394,6850.0,0.0726
1.0,801282.1635,3690.247,6590.0,0.0725
1.0,487751.8614,3705.179,3710.0,0.0726
1.0,499800.7722,4003.182,3700.0,0.0726
1.0,844502.0717,4167.077,6843.0,0.0726
1.0,487514.268,4507.895,3770.0,0.0726
1.0,506534.6736,4540.515,3718.0,0.0726
1.0,515361.2305,4959.853,4062.0,0.0726
1.0,711870.2399,5284.044,5943.0,0.0725
1.0,716838.8990000002,5934.424,6011.0,0.0726
1.0,828597.8255,5948.728,6801.0,0.0726
1.0,793224.8691,6028.002,6544.0,0.0726
1.0,834335.7778,6057.445,6863.0,0.0726
1.0,720344.6946,6056.276999999999,6095.0,0.0726
1.0,841028.5907,6055.111,6722.0,0.0727
1.0,783938.7954,6084.905,6293.0,0.0726
1.0,482829.5799,8077.976,3734.0,0.0726
1.0,503350.5535,6362.6619999999975,3980.0,0.0721
1.0,890595.4864,6398.5080000000025,6834.0,0.0726
1.0,831056.2679,6462.87,6815.0,0.0726
1.0,481365.6602,6523.096,3710.0,0.0726
1.0,743455.0348,6521.995,6151.0,0.1106
1.0,785356.5776,6520.768,6472.0,0.0721
1.0,708870.041,6519.635,5937.0,0.0721
1.0,733830.5223,6541.736,6219.0,0.0726
1.0,769569.2369,6725.023,6399.0,0.0726
1.0,691301.5935,6769.319,5823.0,0.0725
1.0,719341.0216,6769.078,5997.0,0.0726
1.0,683898.9581,6868.913000000001,5795.0,0.0726
1.0,704972.811,6912.851,5845.0,0.0726
6.0,1.7502,3956290.0,109290.0,0.0336
1.0,733142.9612,6995.0059999999985,5844.0,0.0726
1.0,796805.5977,7039.522,6476.0,0.0726
1.0,840481.3283,7043.172,6785.0,0.0726
1.0,475915.0426,7054.398,3693.0,0.0726
1.0,838523.0247,7078.191,6904.0,0.0725
1.0,837249.1903,7408.715,6837.0,0.0726
1.0,476734.3936,8362.912,3699.0,0.0726
1.0,488257.0623,8961.76,3672.0,0.0726
1.0,484543.6144,8960.543,3694.0,0.0726
1.0,475014.4485,7505.254,3673.0,0.0726
1.0,835291.5179999998,7519.916999999998,6682.0,0.0726
1.0,817784.1257,7573.415,6633.0,0.0726
1.0,760573.662,7680.229,6122.0,0.0726
1.0,473387.2466,7784.586999999998,3662.0,0.0725
1.0,822408.8494,7853.041,6748.0,0.0726
1.0,733833.3586,7912.271,6156.0,0.0725
1.0,779775.9573,7971.149,6517.0,0.0726
1.0,705543.7127,8153.96,5895.0,0.0726
1.0,750683.4939,8182.82,6106.0,0.0726
1.0,813420.2182,8289.657,6705.0,0.0724
1.0,473891.6647,8303.561,3639.0,0.0725
1.0,476236.4893,8317.393,3654.0,0.0724
1.0,829180.0405,8346.229,6765.0,0.0725
6.0,1.7887,5144713.0,113000.0,0.0636
6.0,1.7364000000000002,6196799.0,113505.0,0.0473
16.0,17608626.7745,2097.984,19101.0,5255.4457
1.0,0.0311,0.459,113.0,0.201
1.0,900958.4268,0.454,7323.0,0.0735
1.0,753937.7169,0.452,6286.0,0.0733
1.0,807987.8042,0.461,6662.0,0.0735
1.0,848848.0204,0.478,6979.0,0.0731
1.0,804160.8207,0.457,6567.0,0.0721
1.0,849991.1965,0.444,6790.0,0.0729
1.0,837793.2983,0.527,6775.0,0.0726
1.0,816092.8408,0.48,6688.0,0.0729
1.0,904967.6575,0.464,7275.0,0.0736
1.0,900593.1456,0.426,7181.0,0.0736
1.0,840139.0364,0.45,6904.0,0.0735
1.0,851294.5589,0.428,7137.0,0.0738
1.0,894064.0241,0.454,7379.0,0.0741
1.0,885663.7862,0.444,7020.0,0.0734
1.0,936355.7331,0.447,7493.0,0.0737
1.0,858610.1841,0.615,6773.0,0.0732
1.0,884482.3651,0.631,7342.0,0.0734
1.0,823557.128,0.573,6787.0,0.0723
1.0,682311.3248,0.448,5788.0,0.0729
1.0,654504.8407,0.467,5421.0,0.0716
1.0,703820.2868,0.439,5822.0,0.0717
1.0,744537.997,0.4,6192.0,0.0725
1.0,684377.5236,0.453,5452.0,0.0714
1.0,796336.2169,0.451,6497.0,0.0718
1.0,757019.7097,0.484,6297.0,0.0719
1.0,830249.0376,0.465,6856.0,0.0725
1.0,760865.6575,0.477,6201.0,0.0715
1.0,791505.1233,0.458,6217.0,0.0715
1.0,478428.5879,0.457,3662.0,0.0722
1.0,779992.7561,0.451,6348.0,0.0716
1.0,781104.2138,0.459,6356.0,0.0716
1.0,774334.7832,0.434,5983.0,0.0713
1.0,757971.7,0.539,6311.0,0.0715
1.0,693991.416,0.453,5824.0,0.0717
1.0,770771.7281,0.453,6243.0,0.0718
1.0,780093.4246,0.434,6395.0,0.0717
1.0,799490.1401,0.481,6595.0,0.0722
1.0,649473.0536,71.658,5195.0,0.0714
1.0,692700.7745,2822.018,5815.0,0.0724
1.0,630032.1433,2820.854000000001,5380.0,0.0718
1.0,757542.9001,2819.632,6104.0,0.0714
1.0,769210.8737,2818.479000000001,6267.0,0.0715
1.0,441719.947,3738.521,3390.0,0.0714
1.0,606229.1965,5398.048000000002,5069.0,0.0712
1.0,696262.4857,5473.201,5750.0,0.0714
1.0,669388.9807,5562.051,5319.0,0.0711
1.0,541183.7806,5884.897,4428.0,0.0717
1.0,636981.5843,5913.73,5301.0,0.0711
1.0,648020.5723,5942.566,5505.0,0.0714
1.0,667137.6156,6084.4,5637.0,0.0715
1.0,667753.8509,6246.239000000001,5545.0,0.0713
1.0,756972.7495,6306.081,6225.0,0.0716
1.0,752116.6363,6319.898,6220.0,0.0717
1.0,779539.6852,6318.7580000000025,6237.0,0.0715
1.0,672650.1557,6359.596,5337.0,0.0716
1.0,763883.6766,6418.524,6234.0,0.0715
1.0,759710.1034,6432.284000000002,6160.0,0.0715
1.0,770574.1223,6460.3269999999975,6281.0,0.1095
1.0,690274.6011,6488.994000000002,5738.0,0.0716
1.0,765641.8421,6502.813,6262.0,0.0715
1.0,751722.3222,6512.031,6324.0,0.0715
1.0,751730.9224,6626.51,6241.0,0.0715
1.0,700539.1461,6671.358,5711.0,0.0715
1.0,693351.7916,6711.48,5762.0,0.0716
1.0,621272.7929,6718.331,5373.0,0.0715
1.0,746961.4095,6733.496,6150.0,0.0715
1.0,656356.9684,6806.698,5456.0,0.0715
1.0,729586.5329999998,6854.544,6004.0,0.0714
1.0,748177.9958,6868.394,6203.0,0.0714
1.0,753637.6162,6882.228,6155.0,0.0714
1.0,642363.8768,6896.066,5447.0,0.0714
1.0,685580.0191,6969.904,5803.0,0.0714
1.0,725398.6016,7028.767,6010.0,0.0714
1.0,720109.503,7081.575,5982.0,0.0715
1.0,437729.7265,7182.433000000001,3346.0,0.0714
1.0,657958.6049,7229.283,5500.0,0.0714
1.0,734662.6608,7228.118,6048.0,0.0714
1.0,649470.4588,7365.9519999999975,5507.0,0.0714
1.0,775129.3249,7394.794,6080.0,0.0714
1.0,683056.5193,7393.621999999998,5426.0,0.0714
1.0,675341.7566,7406.932,5510.0,0.1094
1.0,652640.719,7403.175,5532.0,0.0714
1.0,669532.4906,7401.791999999998,5557.0,0.1094
1.0,754431.4990000002,7400.624,5952.0,0.0713
1.0,651040.328,7399.435,5622.0,0.0714
1.0,428044.0232,7398.2980000000025,3294.0,0.0713
1.0,694329.1836,7397.255999999998,5719.0,0.0714
1.0,512284.6489,7396.024,4082.0,0.0713
1.0,622512.9872,7394.863,5282.0,0.0713
1.0,768198.5005,7393.729,6065.0,0.0712
1.0,643390.6245,7392.544,5367.0,0.0713
1.0,673564.5319,7391.371999999998,5649.0,0.0712
1.0,765087.5842,7390.22,6243.0,0.0712
1.0,669499.0055,7389.071,5595.0,0.0712
1.0,580857.2025,7387.908,4968.0,0.0711
1.0,682411.3884,7386.735,5539.0,0.071
1.0,709937.4921,7413.899,5883.0,0.0709
1.0,717198.7809,7562.745,5814.0,0.0709
1.0,0.037000000000000005,7212.384,114.0,0.1998
1.0,0.0,969.519,2.0,0.0
16.0,0.6131,43170982.0,19226.0,0.0773
1.0,1190538.4249,3056.878,9421.0,0.0809
1.0,1021097.847,3055.7,8342.0,0.0784
1.0,999081.9764,3177.418,8424.0,0.0777
1.0,826932.4884,3176.249000000001,6521.0,0.0775
1.0,957161.8414,3175.469,7804.0,0.0774
1.0,732545.1325,3173.927,5569.0,0.0788
1.0,1054577.3401,3172.768,8142.0,0.077
1.0,972789.4202,3171.653,8033.0,0.0777
1.0,1162235.9303,3170.451,9400.0,0.0782
1.0,1240131.3455,3169.3,9839.0,0.0785
1.0,707944.5346,3168.111,5429.0,0.0784
1.0,1048753.9054,3738.924,8637.0,0.0786
1.0,848823.0332,3737.797,6517.0,0.0787
1.0,1129894.8774,3736.61,9462.0,0.0795
1.0,1057428.6504,3735.417,8558.0,0.0787
1.0,1051042.4982,3934.258,8629.0,0.0789
1.0,1191412.1584,4058.134,9578.0,0.0777
1.0,983481.3367,4107.603,8100.0,0.0777
1.0,1132959.6356,4181.8,9002.0,0.0787
1.0,1035968.4927,4230.8690000000015,8598.0,0.0781
1.0,778499.8668,4229.71,6201.0,0.077
1.0,1020392.8914,4310.347,8458.0,0.0777
1.0,1145729.5471,4367.128,9172.0,0.0772
1.0,1172557.9852,4380.971,9491.0,0.0776
1.0,1133821.0809,4394.835999999998,9230.0,0.0776
1.0,1023386.401,4412.867,7964.0,0.0775
1.0,960241.85,4496.484,7785.0,0.077
1.0,1165237.6388,4510.456,9400.0,0.0775
1.0,1131042.3487,4607.223,9345.0,0.0775
1.0,1127992.5531,4621.077,8984.0,0.0773
1.0,1121246.9365,4651.919,9193.0,0.0777
1.0,1219416.8802,4655.808,9591.0,0.078
1.0,1048985.4084,4762.649,8360.0,0.0775
1.0,1011549.9192,4761.435,8143.0,0.0777
1.0,973271.9886,4788.29,8164.0,0.0777
1.0,1027180.4752,4838.133,7922.0,0.0776
1.0,987011.3676,4866.987,8433.0,0.0776
1.0,1177358.2127,4865.844,9560.0,0.0787
1.0,1030395.4132,4997.655,8317.0,0.0775
1.0,1035928.1311,4996.4940000000015,8487.0,0.0773
1.0,1086972.4382,4995.334,9028.0,0.0776
1.0,1021536.003,4994.176,8442.0,0.0778
1.0,1016989.2058,4993.104,8495.0,0.0776
1.0,1136751.4694,5101.1590000000015,9284.0,0.0778
1.0,1247788.8631,5191.692,9640.0,0.1161
1.0,1072291.9428,5211.192,8930.0,0.0785
1.0,1182613.1025,5225.35,9404.0,0.0785
1.0,1272198.9996,5293.199000000001,9921.0,0.0793
1.0,1252796.8255,5337.0340000000015,9999.0,0.0795
1.0,1352265.3142,5510.94,10637.0,0.0796
1.0,1153365.4245,12914.598,9443.0,0.0803
1.0,1081105.6479,13056.428999999998,8990.0,0.0776
1.0,1214870.5104,13085.258,9562.0,0.0776
1.0,1080698.1993,13099.131,9005.0,0.0792
1.0,1150150.5907,13183.004,9244.0,0.0793
1.0,966834.8112,13226.82,8050.0,0.0773
1.0,967005.1541,13270.637,8110.0,0.0773
1.0,829002.1923,13353.854,6282.0,0.0791
1.0,965225.6347,13406.294,8211.0,0.0773
1.0,1028139.167,13417.078,8298.0,0.0772
1.0,1010344.7185,13540.97,8197.0,0.0775
1.0,1132915.1558,13554.79,8807.0,0.0773
1.0,1094418.9336,13582.723,8447.0,0.0772
1.0,988486.8778,13598.582,8153.0,0.0772
1.0,1073319.0033,13657.313,8399.0,0.0772
1.0,1100567.2276,13671.161,9215.0,0.0775
1.0,1108245.3963,13715.015,9097.0,0.0772
1.0,1112533.5811,13938.841,9018.0,0.0773
1.0,1087086.1349,13952.699,8986.0,0.0773
1.0,1161036.2681,13991.75,9146.0,0.0775
1.0,1034546.6978,14287.365,8331.0,0.0773
1.0,1124298.9256,14325.201,9167.0,0.0774
1.0,1168184.4213,14475.066,8843.0,0.0774
1.0,1029518.8393,14474.227,8384.0,0.0773
1.0,1026944.1063,14759.821000000002,8399.0,0.0773
1.0,1137236.8127,14925.555,9337.0,0.0773
1.0,1121148.0236,15350.472,9175.0,0.1058
1.0,1136256.5337,17483.94,8956.0,0.0775
1.0,1194552.7896,19359.305,9314.0,0.0778
1.0,976861.1016,19460.739,7974.0,0.0772
1.0,976701.035,19459.956,8016.0,0.0773
1.0,748373.442,19697.616,5974.0,0.0775
1.0,1030778.2233,21381.412,8602.0,0.0775
1.0,1010408.0806,21440.25,8442.0,0.0775
1.0,975480.7954,21712.075,8462.0,0.0775
1.0,1069674.6318,21771.97,8422.0,0.0775
1.0,965370.5922,21800.762,7907.0,0.0773
1.0,1068784.5804,21889.696,8372.0,0.0775
1.0,1009802.6169,22125.446,8429.0,0.0776
1.0,1056842.6631,22169.276,8704.0,0.0774
1.0,935863.0284,22183.115,7930.0,0.0775
1.0,1106451.7107,22197.021,8135.0,0.0775
1.0,968890.7706,22413.543,8101.0,0.0775
1.0,1030461.6687,22443.665,8430.0,0.0772
1.0,975988.1446,22502.543,8192.0,0.0776
1.0,960467.6295,22711.706,8146.0,0.0776
1.0,1105465.2144,22726.2,9080.0,0.0776
1.0,1053136.0053,22924.163,8636.0,0.0773
29.0,16.1877,70029614.0,168915.0,0.1792
10.0,3.7222,34872180.0,56276.0,0.0663
4.0,36047588.9986,33.564,11879.0,56.3284
4.0,48156499.6696,61.976000000000006,15845.0,45.1721
1.0,1245682.5177,2152.476,32708.0,2.4396
1.0,152384.6004,2237.714,4007.0,2.4543
1.0,1179926.9652,3224.1490000000013,31002.0,2.4351
1.0,114823.1854,3820.667,3023.0,2.4203
1.0,50531.84110000001,3917.329,1335.0,2.4279
4.0,4860794.2467,9068.896,1618.0,33.6759
2.0,2694754.1187,4943.88,7083.0,5.2726
2.0,2380017.9885,6540.521,6262.0,4.1507000000000005
2.0,0.0,3822.462,4.0,0.0
2.0,0.0,2218.036,2.0,0.0
2.0,501.34420000000006,2215.557,7.0,0.0465
2.0,235.84340000000003,2217.237,8.0,0.042800000000000005
4.0,35450376.8628,3253.21,11672.0,45.3309
1.0,7832.4565,1015.616,93.0,4.2754
1.0,22046488.399400003,1018154.0,78652.0,54.84
1.0,46600276.37809999,190889.0,150840.0,88.84039999999996
1.0,50290.1298,105.776,1326.0,2.4472
1.0,181959.4761,94.076,4786.0,2.4117
1.0,51517.2649,88.18700000000004,1358.0,2.4396
4.0,89683990.60100001,1379.71,29428.0,48.0585
4.0,4434701.963400002,31490.064,1433.0,3.8954
1.0,152.4152,0.426,7.0,0.012
2.0,492.2208,0.532,7.0,0.044800000000000006
2.0,225.9374,0.92,8.0,0.041100000000000005
1.0,32.8162,328.218,7.0,0.012
1.0,427091.3249,0.516,5315.0,0.0232
4.0,5422442.4645,1.026,1805.0,26.0691
2.0,716733.933,0.605,4053.0,0.0669
2.0,227.1409,429.027,7.0,0.0454
2.0,756082.5509,0.884,4266.0,0.0676
1.0,252817.7505,0.393,6648.0,2.4359
57.0,29.9348,41347379.0,169971.0,0.3643
15.0,9.4006,299547152.0,170581.0,0.0776
1.0,0.0306,0.467,113.0,0.2046
1.0,1116443.2745,0.534,9278.0,0.0802
1.0,90701.0517,10153.463,739.0,0.0027
1.0,904039.7476,120.183,7055.0,0.0805
1.0,21944.2878,10110.86,179.0,0.0007
1.0,141509.4746,10110.844,1155.0,0.0038
1.0,778947.3683,735.977,5970.0,0.0801
1.0,230768.156,10169.205,1895.0,0.0073
1.0,97063.3857,10167.604,823.0,0.0033
1.0,57754.5611,10166.37,475.0,0.0022
1.0,210192.4153,10125.376,1717.0,0.0072
1.0,129570.4652,10123.381,1081.0,0.0045
1.0,114244.3203,10162.61,972.0,0.0042
1.0,1120457.8893,6543960.0,9243.0,0.0779
1.0,1052039.2479,6782382.0,8782.0,0.0784
1.0,276132.1014,10143.07,2093.0,0.0133
1.0,1072173.4675,7141039.0,8588.0,0.079
1.0,843306.2586000002,7245079.0,6611.0,0.0786
1.0,1266814.0469,9109567.0,10338.0,0.0791
1.0,1086458.7305,9108412.0,8696.0,0.0789
1.0,1201997.5083,9107258.0,9766.0,0.0784
1.0,1193890.5852,9106103.0,9646.0,0.07869999999999999
1.0,1258004.2861,9118014.0,10204.0,0.079
1.0,1227559.1838,9117770.0,9871.0,0.0794
1.0,1331425.9859,9116626.0,10503.0,0.0804
1.0,1303678.8188999998,9259225.0,10485.0,0.0791
1.0,1148530.972,9356725.0,9408.0,0.0786
1.0,1212474.5251,9356633.0,9890.0,0.07869999999999999
1.0,1117904.9812,9355933.0,9026.0,0.0788
1.0,1176419.2729,9663094.0,8995.0,0.0803
1.0,1282278.4694,10734.293,10086.0,0.0792
1.0,1002162.2476,10773.008999999998,8520.0,0.0788
1.0,1088528.2652,10791.846,9017.0,0.0783
1.0,1078370.2847,10838.705,8855.0,0.0774
1.0,947840.5856,10840.092,7914.0,0.0776
1.0,1073735.5257,10898.087,8716.0,0.0788
1.0,1102515.067,10919.938,8967.0,0.079
1.0,1162826.9443,11046.733,9578.0,0.0787
1.0,1029941.388,11107.715,8568.0,0.0787
1.0,1201481.9083,11175.857,9353.0,0.0786
1.0,1107487.2683,11228.994,9136.0,0.0781
1.0,952686.2207,12210.791,7713.0,0.0775
1.0,1193204.6701,12209.801,9492.0,0.0775
1.0,1111434.9211,12208.658,8607.0,0.0768
1.0,963492.7696,18968.122,8074.0,0.116
1.0,1041253.0929,18967.371,8633.0,0.0781
1.0,1232624.9203,19313.915,9696.0,0.0794
1.0,1301190.6835,19313.172,10182.0,0.0785
1.0,725925.6327,19311.919,5579.0,0.0777
1.0,1373806.8047,19310.759,10665.0,0.0801
1.0,1057081.8237,19309.589,8702.0,0.0788
1.0,1254369.2793,19677.264,10057.0,0.0795
1.0,1248518.0074,19676.391,10197.0,0.0796
1.0,1150895.777,19675.226,9292.0,0.0775
1.0,1022975.1016,19674.087,8455.0,0.0775
1.0,1160975.8331,19672.968,9510.0,0.0775
1.0,654990.0102,19671.875,5066.0,0.0773
1.0,684382.29,19670.618,5138.0,0.0775
1.0,1157424.4442,19669.446,9865.0,0.0772
1.0,1158491.3609,19668.31,9323.0,0.0775
1.0,937290.2614,19667.131,7739.0,0.0773
1.0,1109815.8164,19666.363,8809.0,0.1153
1.0,1155848.4186,19665.319,9364.0,0.0775
1.0,1150403.139,19703.373,9016.0,0.0773
1.0,948932.7632,27582.384,7909.0,0.0775
1.0,966968.431,27998.605,7828.0,0.0773
1.0,1062557.798,28119.28,8866.0,0.0775
1.0,1177625.112,28472.951,9273.0,0.0772
1.0,1124396.7631,28736.743,9305.0,0.0775
1.0,1139284.6024,28796.834,9152.0,0.0772
1.0,969960.7917,28845.698,8036.0,0.0772
1.0,1170097.069,28874.978,9384.0,0.0775
1.0,1191333.788,29100.956,9419.0,0.0774
1.0,991761.5023,29101.379,8164.0,0.0773
1.0,1003940.5935,29104.101,8139.0,0.0775
1.0,1152962.334,29104.514,9152.0,0.0773
1.0,1075735.6578,29147.659,8712.0,0.0773
1.0,1027424.8606,29147.534,8355.0,0.0775
1.0,920642.1694,29150.898,7721.0,0.0773
1.0,1073696.4604,29242.917,8835.0,0.0772
1.0,998178.5597,29304.875,8197.0,0.0775
1.0,1127316.0033,29319.901,9245.0,0.0773
1.0,1139915.7074,29629.802000000003,9238.0,0.0775
1.0,1151876.4623,29657.659,9258.0,0.0773
1.0,938711.1034,29669.124,7969.0,0.0772
1.0,1168107.9788,29699.224,10001.0,0.0775
1.0,1037837.3001,29836.97,8434.0,0.0775
1.0,1003477.6153,29935.026,8291.0,0.0772
1.0,1077065.015,35427.48,8784.0,0.0773
1.0,969362.2361,35511.106,7699.0,0.0773
1.0,1092521.7429,35751.509,8980.0,0.0775
1.0,1174887.7625,35921.735,9273.0,0.0772
1.0,998553.3209,36456.335,8297.0,0.0775
1.0,858554.8838,37245.726,6520.0,0.0775
1.0,1033868.5844,37486.102,8129.0,0.0775
1.0,933313.9701,37486.008,7894.0,0.0775
1.0,930482.3513,37627.459,7910.0,0.1153
1.0,933142.1787,37713.994,7916.0,0.0773
1.0,993580.2481,37836.755,7790.0,0.0775
1.0,0.0339,10562.699,117.0,0.205
2.0,5588680.3462000005,138.672,3658.0,44.6691
1.0,104492.0796,331.2030000000001,2751.0,2.4221000000000004
1.0,0.1094,961172.0,20968.0,0.006
1.0,64279.4878,2141.115,1693.0,2.448
1.0,0.0,232.628,1.0,0.0
1.0,0.0,235.351,1.0,0.0
1.0,0.0,237.486,0.0,0.0
1.0,0.0,239.577,0.0,0.0
1.0,0.0,241.737,1.0,0.0
1.0,0.0,243.888,1.0,0.0
1.0,0.0,246.13,0.0,0.0
1.0,0.0,248.222,0.0,0.0
1.0,0.0,250.307,1.0,0.0
1.0,0.0,252.375,1.0,0.0
1.0,0.0,254.46400000000003,1.0,0.0
1.0,0.0,256.635,0.0,0.0
1.0,0.0,258.821,1.0,0.0
1.0,0.0,261.02,1.0,0.0
1.0,40612.16989999999,897734.0,53201.0,1127.3167
1.0,75928.5885,2814.443,84043.0,1297.4762
1.0,49133.1736,1774297.0,63265.0,1437.5573
1.0,12757.257,1774197.0,22325.0,492.9813
1.0,8127.9708,1774100.0,16278.0,362.6574
1.0,195077.9827,1774001.0,145364.0,3040.5144
1.0,54308.7099,1773902.0,58249.0,1247.5304999999996
1.0,13674.3501,1773804.0,24531.0,552.1843
1.0,18421.1449,1773705.0,31615.0,730.5452
1.0,4487.6939,1773606.0,10043.0,202.3902
1.0,10550.1994,1773508.0,19451.0,431.7147
1.0,86383.7594,1773409.0,91056.0,1979.489
1.0,226.618,2773.413,609.0,9.9141
1.0,53.104,1773.631,157.0,2.6967
2.0,3952998.9239999996,1722.8429999999994,2566.0,28.8428
4.0,875.2428,638.447,11.0,0.029
1.0,456555.7371,88418.0,24012.0,1.1186
1.0,1161111.2806,27062.623,9330.0,0.0798
1.0,1124004.8388,27151.195,9331.0,0.0803
1.0,1094388.9959,27199.095,9143.0,0.0799
1.0,1164188.4044,27355.853,9489.0,0.08
1.0,1082742.8108,27369.292,8790.0,0.0799
1.0,1263247.8657,27369.277,10337.0,0.0802
1.0,1111946.8191,27395.979,9174.0,0.0803
1.0,1187165.7293,27627.42,9605.0,0.0801
1.0,1176037.478,27680.956,9646.0,0.0804
1.0,1082659.0246,27984.314,9088.0,0.0795
1.0,1328940.0603,28032.284,10889.0,0.0809
1.0,1332988.3175,28817.661,11059.0,0.0806
1.0,1359107.2439,34533.655,10874.0,0.0809
1.0,1309168.7475,34532.472,10774.0,0.0801
1.0,1332462.9603,34531.307,10996.0,0.0807
1.0,1304684.6921,34530.132000000005,10723.0,0.0807
1.0,1098462.9408,34676.1,9185.0,0.0803
1.0,1207944.6487,34783.918,8825.0,0.0791
1.0,1160107.9597,34827.752,9208.0,0.0794
1.0,1074312.5364,34841.64,8591.0,0.0788
1.0,1059873.7251,34870.458,8585.0,0.0792
1.0,1086028.0284,35059.726,8997.0,0.0794
1.0,1010873.6066,35060.01,8554.0,0.0779
1.0,1022070.2527,35061.809,8195.0,0.0778
1.0,978862.7078,37777.726,8146.0,0.0773
1.0,1171455.0226,38537.375,9200.0,0.0774
1.0,1132234.0128,39917.034,9067.0,0.1154
1.0,1130192.0318,39915.763,9153.0,0.0778
1.0,1158674.8658,39988.975,9219.0,0.0773
1.0,1016006.6819,40569.078,8320.0,0.078
1.0,813634.7912,40815.232,6250.0,0.0799
1.0,771136.8165,40814.273,5992.0,0.0777
1.0,937588.5301,40813.099,7840.0,0.0771
1.0,697057.1733,40811.927,5212.0,0.0773
1.0,874129.2383,40810.729,6702.0,0.0798
1.0,1022731.7174,40809.581,8404.0,0.0782
1.0,1336138.7474,40812.496,11055.0,0.08
1.0,1346276.9062,41897.086,10949.0,0.0801
1.0,1453370.3248,41895.896,10863.0,0.0805
1.0,1076561.7985,41894.744,8822.0,0.0789
1.0,1099344.7458,41893.554,8626.0,0.0787
1.0,1275561.9856,41892.394,10401.0,0.0802
1.0,1248124.9814,41891.227,9886.0,0.0786
1.0,1221600.0474,41890.034,9747.0,0.0781
1.0,1158341.3492,41910.123,9304.0,0.0777
1.0,1091362.1294,41982.2,8929.0,0.0798
1.0,1214528.9316,41981.113,9665.0,0.0778
1.0,1039831.1231,41979.863,8194.0,0.0781
1.0,1168139.358,42051.178,9351.0,0.0774
1.0,1033537.2478,42535.340999999986,8343.0,0.0773
1.0,733358.2729,42534.172,5636.0,0.0791
1.0,1300561.9957,42567.56400000001,10419.0,0.0799
1.0,983244.665,43703.063,8051.0,0.0772
1.0,1048549.607,43701.902,8483.0,0.0775
1.0,1019111.9011,43778.358,8000.0,0.0772
1.0,1238959.844,43871.565,9692.0,0.0775
1.0,1176023.989,44054.308,9328.0,0.0772
1.0,977533.8527,44143.201,7953.0,0.0772
1.0,1140465.9226,44361.54,8791.0,0.0773
1.0,1196318.0046,45282.018,9348.0,0.0774
1.0,1141037.5903,45383.70200000001,9325.0,0.0772
1.0,1126840.3415,45388.599,9272.0,0.0772
1.0,1166806.6673,45436.347,8867.0,0.0773
1.0,1164230.4408,46163.242,9332.0,0.0773
1.0,680068.9318,46178.145,5162.0,0.0774
1.0,992654.8192,46212.723,8111.0,0.0775
1.0,680077.5969,46221.653,5172.0,0.0773
1.0,968053.437,46792.407,8034.0,0.0775
1.0,1170668.7621,46841.755,9502.0,0.0778
1.0,1179890.2592,47020.84400000001,9209.0,0.0772
1.0,1145520.5607,47135.723,9374.0,0.0773
1.0,693833.7626,47149.532,5342.0,0.0772
1.0,979136.9822,47280.847,8093.0,0.0772
1.0,1005215.382,47279.77,8247.0,0.0773
1.0,1009736.2983,47278.421,8190.0,0.0775
1.0,1146773.6605,47277.22,9278.0,0.1156
1.0,960277.7444,47492.948,8158.0,0.0775
1.0,769138.0546,47588.925,5918.0,0.0773
1.0,1138727.925,47801.18,9330.0,0.0773
